title;budget;runtime;release_year;is_us_production;genre_Action;genre_Adventure;genre_Animation;genre_Comedy;genre_Crime;genre_Documentary;genre_Drama;genre_Family;genre_Fantasy;genre_Foreign;genre_History;genre_Horror;genre_Music;genre_Mystery;genre_Romance;genre_Science_Fiction;genre_TV_Movie;genre_Thriller;genre_War;genre_Western;popularity
Code of Honor;8000000;106.0;2016.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.101718
Driving Miss Daisy;7500000;99.0;1989.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.585801
Rumble in the Bronx;7500000;91.0;1995.0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17.318839
Far from Men;7700000;110.0;2014.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3.363973
Thank You for Smoking;6500000;92.0;2005.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29.01153
Hostel: Part II;10200000;93.0;2007.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;20.745052
An Education;7500000;100.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;16.990308
Shopgirl;10284523;104.0;2005.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4.820166
The Hotel New Hampshire;7500000;109.0;1984.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.226412
Narc;6500000;105.0;2002.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;8.526635
Men with Brooms;7500000;102.0;2002.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.369528
The Work and the Glory;7500000;110.0;2004.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0.571663
Extract;8000000;92.0;2009.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.652342
Code 46;7500000;92.0;2003.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;8.859657
Outside Bet;7500000;101.0;2012.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086731
Albert Nobbs;8000000;113.0;2011.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7.802245
Black November;12500000;95.0;2012.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.589693
Persepolis;7300000;95.0;2007.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.281951
The Wave;7500000;107.0;2008.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;25.281197
The Neon Demon;7000000;117.0;2016.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;38.150787
Harry Brown;7300000;103.0;2009.0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;16.829837
Juno;7500000;96.0;2007.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;19.782725
Pound of Flesh;7500000;104.0;2015.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.943588
Diamonds Are Forever;7200000;120.0;1971.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34.634181
The Godfather;6000000;175.0;1972.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;143.659698
Flashdance;4000000;95.0;1983.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;18.422323
(500) Days of Summer;7500000;95.0;2009.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;45.610993
The Piano;7000000;121.0;1993.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;17.681707
Magic Mike;7000000;110.0;2012.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.897151
Live and Let Die;7000000;121.0;1973.0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30.465138
My Dog Skip;7000000;95.0;2000.0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5.675535
Jumping the Broom;6600000;112.0;2011.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.492455
Good Night, and Good Luck.;7000000;93.0;2005.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;17.717681
Capote;7000000;114.0;2005.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17.434862
Desperado;7000000;104.0;1995.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25.511217
Logan's Run;9000000;119.0;1976.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12.268143
The Man with the Golden Gun;7000000;125.0;1974.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30.214716
Action Jackson;7000000;96.0;1988.0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.872784
Devil's Due;7000000;89.0;2014.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14.741589
Flirting with Disaster;7000000;92.0;1996.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5.500324
Dope;700000;103.0;2015.0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29.761163
In Too Deep;7000000;97.0;1999.0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2.772178
House of 1000 Corpses;7000000;89.0;2003.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19.301432
A Serious Man;7000000;105.0;2009.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23.612409
Get Low;7500000;103.0;2010.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;6.557643
Warlock;7000000;103.0;1989.0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;9.887662
Beyond the Lights;7000000;116.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;8.079046
A Single Man;7000000;101.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;21.626288
The Last Temptation of Christ;7000000;164.0;1988.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14.672151
Outside Providence;7000000;96.0;1999.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2.627232
Bride & Prejudice;7000000;111.0;2004.0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;12.150871
Split Second;7;90.0;1992.0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;4.857028
The Other Side of Heaven;7000000;113.0;2001.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2.206097
Veer-Zaara;7000000;192.0;2004.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3.721858
Redbelt;7000000;99.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.091253
Cyrus;7000000;91.0;2010.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;15.212569
Auto Focus;7000000;104.0;2002.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7.051521
Factory Girl;7000000;90.0;2006.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11.400229
We Need to Talk About Kevin;7000000;112.0;2011.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;21.276864
The Mighty Macs;7000000;102.0;2009.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.932784
Losin' It;7000000;100.0;1983.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.550045
Mother and Child;7000000;125.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5.517597
Somewhere;8000000;98.0;2010.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.590373
I Hope They Serve Beer in Hell;7000000;106.0;2009.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7.155519
Hesher;7000000;106.0;2010.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13.635828
Gerry;3500000;103.0;2002.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;5.038953
The Heart of Me;7000000;96.0;2002.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1.498245
Freeheld;7000000;103.0;2015.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;8.184588
The Extra Man;7000000;108.0;2010.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.26778
Hard to Be a God;7000000;170.0;2013.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.120016
Ca$h;7000000;108.0;2010.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8.207425
The Boondock Saints;6000000;108.0;1999.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34.917447
Twixt;7000000;84.0;2011.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;5.060656
The Snow Queen;7000000;76.0;2012.0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5.33861
Stargate: The Ark of Truth;7000000;97.0;2008.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8.591387
Dazed and Confused;6900000;102.0;1993.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26.181753
Criminal Activities;7000000;94.0;2015.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;6.665164
Shade;6800000;101.0;2003.0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4.665309
House at the End of the Street;6900000;101.0;2012.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;25.613197
Incendies;6800000;130.0;2010.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;21.285206
Elite Squad;4000000;115.0;2007.0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23.604936
Annabelle;6500000;99.0;2014.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;60.225219
Bran Nue Dae;7;82.0;2009.0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0.050456
Boyz n the Hood;6500000;112.0;1991.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17.705671
La Bamba;6500000;108.0;1987.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;6.847099
Dressed to Kill;6500000;105.0;1980.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;11.208769
The Adventures of Huck Finn;6500000;108.0;1993.0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2.163683
Go;6500000;98.0;1999.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11.142389
Friends with Money;6500000;88.0;2006.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;11.885221
The Andromeda Strain;6500000;131.0;1971.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;12.524953
Shame;6500000;100.0;2011.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40.688426
Layer Cake;6500000;105.0;2004.0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;24.0034
The Work and the Glory II: American Zion;6500000;100.0;2005.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.639106
The East;6500000;116.0;2013.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;16.574756
A Home at the End of the World;6500000;96.0;2004.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5.483531
The Messenger;6500000;113.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;8.432401
Tracker;6500000;102.0;2010.0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2.074295
The Terminator;6400000;108.0;1984.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;74.234793
Good bye, Lenin!;4800000;121.0;2003.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;11.086001
The Damned United;10000000;97.0;2009.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13.409125
The Return of the Living Dead;4000000;91.0;1985.0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14.961629
Mallrats;6000000;94.0;1995.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16.139771
Grease;6000000;110.0;1978.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;67.608041
Platoon;6000000;120.0;1986.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;49.802914
Fahrenheit 9/11;6000000;122.0;2004.0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.20985
Butch Cassidy and the Sundance Kid;6000000;110.0;1969.0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;24.499996
Mary Poppins;6000000;139.0;1964.0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;59.961523
Ordinary People;6000000;124.0;1980.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12.541983
West Side Story;6000000;152.0;1961.0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;23.431117
Caddyshack;6000000;98.0;1980.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.929648
The Wood;6000000;106.0;1999.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5.537646
The Usual Suspects;6000000;106.0;1995.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;64.025031
A Nightmare on Elm Street 5: The Dream Child;8000000;89.0;1989.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;12.654051
National Lampoon’s Van Wilder;5000000;92.0;2002.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;35.108498
The Wrestler;6000000;109.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;40.196514
Duel in the Sun;6000000;144.0;1946.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7.60445
Escape from New York;6000000;99.0;1981.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;24.351305
Daddy Day Camp;6000000;89.0;2007.0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12.601677
Mr. Nice Guy;12716953;113.0;1997.0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.077505
A Mighty Wind;6000000;91.0;2003.0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4.053017
Sliding Doors;6000000;99.0;1998.0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;15.639016
Tales from the Hood;6000000;98.0;1995.0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3.89204
The Last King of Scotland;6000000;121.0;2006.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26.286954
Halloween 5: The Revenge of Michael Myers;5000000;96.0;1989.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;8.008844
Bernie;5000000;100.0;2012.0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12.68514
Dolphins and Whales: Tribes of the Ocean;6000000;42.0;2008.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041651
200 Cigarettes;6000000;101.0;1999.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3.561198
The Words;6000000;96.0;2012.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;14.988746
City Island;6000000;104.0;2009.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.497285
The Guard;6000000;96.0;2011.0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19.411141
College;7000000;94.0;2008.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.034618
The Virgin Suicides;6000000;97.0;1999.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;26.218912
Wish I Was Here;5500000;120.0;2014.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15.015271
Simply Irresistible;6000000;95.0;1999.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.696491
Only the Strong;6000000;99.0;1993.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.411243
Shattered Glass;6000000;94.0;2003.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;6.27257
Novocaine;6000000;95.0;2001.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4.148253
The Wild Bunch;6244087;145.0;1969.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14.970654
The Wackness;6000000;99.0;2008.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7.161051
The First Great Train Robbery;6000000;110.0;1979.0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;12.434688
Beastmaster 2: Through the Portal of Time;6000000;107.0;1991.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1.478505
The 5th Quarter;6000000;97.0;2011.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.215464
The Greatest;6000000;99.0;2009.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.903186
Snow Flower and the Secret Fan;134005;104.0;2011.0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2.260315
Come Early Morning;6000000;97.0;2006.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3.427061
Surfer, Dude;6000000;85.0;2008.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.404626
11:14;6000000;86.0;2003.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;15.048067
Deadfall;12000000;95.0;2012.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10.19041
A Shine of Rainbows;6000000;101.0;2009.0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12.099486
The Hit List;6000000;90.0;2011.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4.957014
Videodrome;5952000;87.0;1983.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;18.119265
The Spanish Apartment;5300000;122.0;2002.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;13.034602
Song One;6000000;86.0;2014.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.349218
Winter in Wartime;4000000;103.0;2008.0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;5.013575
The Train;5800000;133.0;1964.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;4.49029
The Protector;6000000;108.0;2005.0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11.81832
Bend It Like Beckham;3500159;112.0;2002.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;22.054546
Crossover;5800000;95.0;2006.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.201886
[REC]²;5600000;85.0;2009.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;22.341462
The Sting;5500000;129.0;1973.0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;28.500913
Chariots of Fire;5500000;123.0;1981.0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;10.439971
Don Jon;6000000;90.0;2013.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;33.296684
High Plains Drifter;5500000;105.0;1973.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19.127239
Ghost World;7000000;111.0;2001.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14.072941
Galaxina;5500000;95.0;1980.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2.141143
Mambo Italiano;4361898;92.0;2003.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2.080741
Wonderland;5000000;104.0;2003.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7.79068
Do the Right Thing;6500000;120.0;1989.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15.580335
Le Havre;3850000;93.0;2011.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.787322
R100;5500000;100.0;2013.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.21392
Rang De Basanti;2200000;157.0;2006.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.206967
Salvation Boulevard;8000000;96.0;2011.0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3.653305
Miss Julie;5500000;120.0;2014.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.033065
Somewhere in Time;5100000;103.0;1980.0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;5.934016
Insidious: Chapter 2;5000000;106.0;2013.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;48.375848
Saw II;4000000;92.0;2005.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;42.187986
10 Cloverfield Lane;15000000;103.0;2016.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;53.698683
Jackass: The Movie;5000000;87.0;2002.0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.752587
Lights Out;4900000;81.0;2016.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;48.170508
Paranormal Activity 3;5000000;83.0;2011.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;29.15813
Ouija;5000000;89.0;2014.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;56.30466
A Nightmare on Elm Street 3: Dream Warriors;5000000;96.0;1987.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;17.304055
Instructions Not Included;5500000;115.0;2013.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.59729
Paranormal Activity 4;5000000;95.0;2012.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;20.326337
The Robe;4100000;135.0;1953.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.028875
The Return of the Pink Panther;5000000;113.0;1975.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.470766
Freddy's Dead: The Final Nightmare;11000000;89.0;1991.0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;16.856231
Monster;8000000;110.0;2003.0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.683187
20,000 Leagues Under the Sea;5000000;127.0;1954.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;9.358197
Paranormal Activity: The Marked Ones;5000000;84.0;2014.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;19.984477
The Elephant Man;5000000;124.0;1980.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;30.271066
Dallas Buyers Club;5000000;117.0;2013.0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;59.454473
The Lazarus Effect;3300000;83.0;2015.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;20.304235
Memento;9000000;113.0;2000.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;60.715151
Oculus;5000000;104.0;2013.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;35.871248
Clerks II;5000000;97.0;2006.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.077963
Billy Elliot;5000000;110.0;2000.0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;20.428237
The Way Way Back;4600000;103.0;2013.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32.14444
The Man from Snowy River;3500000;104.0;1982.0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;3.656491
The Apostle;5000000;134.0;1997.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.227807
Our Idiot Brother;10000000;90.0;2011.0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15.688439
Race;5000000;134.0;2016.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.9951
